target_name,kepid,tic_id,source_table,label,period,duration,depth,rp,rp_est,rstar,teff,logg,period_missing,duration_missing,depth_missing,rp_missing,rp_est_missing,rstar_missing,teff_missing,logg_missing,label_idx
1875.01,,233047097,tess_toi,unknown,11.3091849,2.8,11960.0,15.4356,15.4356,1.25,5817.0,4.27,0,1,0,0,0,0,0,0,-1
1876.01,,233078665,tess_toi,unknown,6.4827647,2.8,4140.8329483,11.487382,11.487382,1.73025,6748.0,4.12,0,1,0,0,0,0,0,0,-1
1877.01,,233497719,tess_toi,unknown,3.801591,2.8,18950.0,14.4297,14.4297,1.01,6051.0,4.48,0,1,0,0,0,0,0,0,-1
1878.01,,219762508,tess_toi,unknown,3.2351013,2.8,3974.2319128,6.9705803,6.9705803,1.06446,5976.0,4.43,0,1,0,0,0,0,0,0,-1
1879.01,,243335710,tess_toi,unknown,13.7045951,2.8,10116.0470111,17.0437214,17.0437214,1.49611,6531.0,4.22,0,1,0,0,0,0,0,0,-1
188.01,,280830734,tess_toi,unknown,1.1619531,2.8,331.6208111,3.4842503,3.4842503,1.66089,6340.3,4.18,0,1,0,0,0,0,0,0,-1
1880.01,,359357695,tess_toi,unknown,1.7263781,2.8,10118.353972,8.0540139,8.0540139,0.556058,3631.4,4.69,0,1,0,0,0,0,0,0,-1
1881.01,,59859387,tess_toi,unknown,1.1203828,2.8,1901.0,5.96207,5.96207,1.47,6564.4,4.26,0,1,0,0,0,0,0,0,-1
1882.01,,396368313,tess_toi,unknown,3.0898836,2.8,5784.3735169,18.4456585,18.4456585,1.63132,8828.7,4.39,0,1,0,0,0,0,0,0,-1
1883.01,,348755728,tess_toi,unknown,4.5063838,2.8,12522.9613662,5.5521734,5.5521734,0.493576,3477.0,4.74303,0,1,0,0,0,0,0,0,-1
1884.01,,219879302,tess_toi,unknown,6.7822781,2.8,10143.2450255,9.0508641,9.0508641,0.882285,5225.0,4.5,0,1,0,0,0,0,0,0,-1
1885.01,,258510872,tess_toi,unknown,6.5440665,2.8,6060.0,14.1513,14.1513,1.76,6232.0,4.03,0,1,0,0,0,0,0,0,-1
1886.01,,403136415,tess_toi,unknown,2.5128483,2.8,18573.9655629,12.8342008,12.8342008,0.924044,5744.0,4.51952,0,1,0,0,0,0,0,0,-1
1887.01,,229586455,tess_toi,unknown,2.2001583,2.8,1295.5985443,2.5006782,2.5006782,0.705729,4250.0,4.58048,0,1,0,0,0,0,0,0,-1
1888.01,,459997997,tess_toi,unknown,5.547485,2.8,3350.0,11.48,11.48,2.04,7397.0,4.1,0,1,0,0,0,0,0,0,-1
1889.01,,139771134,tess_toi,unknown,0.9134495,2.8,4262.0748689,5.4104686,5.4104686,0.771805,4791.0,4.37257,0,1,0,0,0,0,0,1,-1
189.01,,278866211,tess_toi,unknown,2.1940608,2.8,5980.0,8.0065,8.0065,1.04,6054.0,4.39416,0,1,0,0,0,0,0,0,-1
1890.01,,288636599,tess_toi,unknown,19.9676936,2.8,6084.3435425,10.0136343,10.0136343,1.26949,5857.0,4.26,0,1,0,0,0,0,0,0,-1
1891.01,,139198430,tess_toi,unknown,15.3617729,2.8,3321.0,14.7142,14.7142,1.22,5984.0,4.30752,0,1,0,0,0,0,0,0,-1
1892.01,,63698669,tess_toi,unknown,1837.8897313,2.8,784.5879336,2.231604,2.231604,0.795285,5256.0,4.55251,0,1,0,0,0,0,0,0,-1
1893.01,,264544388,tess_toi,unknown,4.6211026,2.8,560.4004393,3.9646898,3.9646898,1.46151,6996.0,4.29542,1,1,0,0,0,0,0,0,-1
1894.01,,280865159,tess_toi,unknown,739.2389832,2.8,3106.7675633,6.2876421,6.2876421,1.0692,5611.0,4.37718,0,1,0,0,0,0,0,0,-1
1895.01,,384159646,tess_toi,unknown,748.0739416,2.8,4627.3105593,9.5710516,9.5710516,1.37387,6762.0,4.39031,0,1,0,0,0,0,0,0,-1
1896.01,,174302697,tess_toi,unknown,4.6211026,2.8,2816.5224185,8.9556287,8.9556287,1.60572,6750.0,4.18569,1,1,0,0,0,0,0,0,-1
1897.01,,420645189,tess_toi,unknown,48.5340395,2.8,62170.0,26.827,26.827,1.03,5937.0,4.44855,0,1,0,0,0,0,0,0,-1
1897.02,,420645189,tess_toi,unknown,48.5338626,2.8,4730.0,7.9008,7.9008,1.03,5937.0,4.44855,0,1,0,0,0,0,0,0,-1
1898.01,,91987762,tess_toi,unknown,45.5221456,2.8,3028.5453279,9.7055757,9.7055757,1.61034,6303.91,4.11765,0,1,0,0,0,0,0,0,-1
1899.01,,172370679,tess_toi,unknown,29.0902271,2.8,37562.3332736,12.1826517,12.1826517,0.617863,3854.0,4.63619,0,1,0,0,0,0,0,0,-1
190.01,,166739520,tess_toi,unknown,10.0205998,2.8,8218.1442865,11.7679183,11.7679183,1.27527,6038.0,4.35513,0,1,0,0,0,0,0,0,-1
1900.01,,178879588,tess_toi,unknown,3.0566277,2.8,12517.5203529,12.5182693,12.5182693,1.03865,5735.0,4.41,0,1,0,0,0,0,0,0,-1
1901.01,,19684256,tess_toi,unknown,1.3666563,2.8,21070.0,15.437,15.437,1.02,5790.4,4.44,0,1,0,0,0,0,0,0,-1
1902.01,,272212970,tess_toi,unknown,1.6091845,2.8,13450.0,16.7675,16.7675,1.43,6393.0,4.24,0,1,0,0,0,0,0,0,-1
1903.01,,77156657,tess_toi,unknown,3.8404319,2.8,3580.0,12.3434,12.3434,2.04,5909.0,4.42,0,1,0,0,0,0,0,0,-1
1904.01,,272213425,tess_toi,unknown,4.3247708,2.8,6380.0,17.0257,17.0257,2.13,6457.0,3.9,0,1,0,0,0,0,0,0,-1
1905.01,,429302040,tess_toi,unknown,5.72226,2.8,25549.0,12.8433,12.8433,0.73,4233.2,4.64,0,1,0,0,0,0,0,0,-1
1906.01,,308098254,tess_toi,unknown,9.6246665,2.8,10230.0,12.3182,12.3182,1.2,5473.0,4.26,0,1,0,0,0,0,0,0,-1
1907.01,,453789494,tess_toi,unknown,5.4774433,2.8,9010.0,20.3433,20.3433,2.09,6942.0,3.94,0,1,0,0,0,0,0,0,-1
1908.01,,37718056,tess_toi,unknown,3.65688,2.8,7040.0,12.8031,12.8031,1.53,6239.0,4.15,0,1,0,0,0,0,0,0,-1
1909.01,,232038798,tess_toi,unknown,4.1536624,2.8,12310.0,12.7595,12.7595,1.09,5818.8,4.24,0,1,0,0,0,0,0,0,-1
191.01,,183532609,tess_toi,unknown,8.1587261,2.8,15337.0,12.7393,12.7393,1.0,5600.0,4.50501,0,1,0,0,0,0,0,0,-1
1910.01,,437261733,tess_toi,unknown,5.4161129,2.8,14310.0,13.3752,13.3752,1.1,5652.0,4.36,0,1,0,0,0,0,0,0,-1
1911.01,,44745133,tess_toi,unknown,7.8181434,2.8,3650.0,9.95177,9.95177,1.64,5549.0,4.0,0,1,0,0,0,0,0,0,-1
1912.01,,50712784,tess_toi,unknown,5.4053583,2.8,6770.0,13.4237,13.4237,1.59,6410.0,4.14,0,1,0,0,0,0,0,0,-1
1913.01,,53458803,tess_toi,unknown,3.3489038,2.8,10987.1747675,13.011038,13.011038,1.2295901,5711.0,4.27,0,1,0,0,0,0,0,0,-1
1914.01,,53750200,tess_toi,unknown,4.1933422,2.8,4804.157266,11.5425702,11.5425702,1.6277601,6405.0,4.13,0,1,0,0,0,0,0,0,-1
1915.01,,98283926,tess_toi,unknown,2.2920348,2.8,10585.2906021,13.2497142,13.2497142,1.26526,6208.0,4.31,0,1,0,0,0,0,0,0,-1
1916.01,,98545929,tess_toi,unknown,1.888231,2.8,4358.3260875,14.4776426,14.4776426,2.12128,8549.0,4.11,0,1,0,0,0,0,0,0,-1
1917.01,,339522221,tess_toi,unknown,1.82069,2.8,12340.0,15.6593,15.6593,1.35,6155.0,4.24,0,1,0,0,0,0,0,0,-1
1918.01,,308425348,tess_toi,unknown,3.39829,2.8,4340.0,7.06633,7.06633,1.09,6271.0,4.45,0,1,0,0,0,0,0,0,-1
1919.01,,102192004,tess_toi,unknown,4.2337078,2.8,7690.0,19.6222,19.6222,1.46,6333.7,4.21,0,1,0,0,0,0,0,0,-1
192.01,,183537452,tess_toi,unknown,3.9227122,2.8,11953.0,7.23153,7.23153,0.64,4800.0,4.53527,0,1,0,0,0,0,0,0,-1
1920.01,,363851359,tess_toi,unknown,2.5441537,2.8,6780.0,10.5577,10.5577,1.31,5652.0,4.2,0,1,0,0,0,0,0,0,-1
1921.01,,112099249,tess_toi,unknown,5.17958,2.8,7620.0,14.829,14.829,1.65,6116.0,4.07,0,1,0,0,0,0,0,0,-1
1922.01,,112604564,tess_toi,unknown,4.5768651,2.8,10869.4903086,19.1571223,19.1571223,1.78295,6687.0,4.09,0,1,0,0,0,0,0,0,-1
1923.01,,114299824,tess_toi,unknown,4.2042078,2.8,12080.0,12.1025,12.1025,1.07,6781.0,4.54,0,1,0,0,0,0,0,0,-1
1924.01,,371443216,tess_toi,unknown,2.8240691,2.8,8970.0,17.7861,17.7861,1.84,8004.2,4.2,0,1,0,0,0,0,0,0,-1
1925.01,,118956453,tess_toi,unknown,2.3447752,2.8,15340.0,13.4487,13.4487,1.04,5515.0,4.39,0,1,0,0,0,0,0,0,-1
1926.01,,143143769,tess_toi,unknown,1.3372349,2.8,1226.6760556,3.0265786,3.0265786,0.860256,5111.9,4.5,0,1,0,0,0,0,0,0,-1
1927.01,,14344979,tess_toi,unknown,4.1117731,2.8,22017.8853537,15.4112805,15.4112805,0.916164,5424.8,4.49,0,1,0,0,0,0,0,0,-1
1928.01,,207077681,tess_toi,unknown,2.278575,2.8,13638.9588751,14.7731999,14.7731999,1.21163,4879.0,4.5,0,1,0,0,0,0,0,0,-1
1929.01,,157266693,tess_toi,unknown,3.8537616,2.8,18650.0,14.7144,14.7144,1.06,5697.0,4.39,0,1,0,0,0,0,0,0,-1
193.01,,183985250,tess_toi,unknown,0.7920646,2.8,1464.0,12.9674,12.9674,0.98,5422.0,4.42223,0,1,0,0,0,0,0,0,-1
1930.01,,160578764,tess_toi,unknown,2.8786641,2.8,8710.0,12.863,12.863,1.35,6017.0,4.22,0,1,0,0,0,0,0,0,-1
1931.01,,162922904,tess_toi,unknown,3.8186276,2.8,3240.0,11.3749,11.3749,2.03,6090.0,3.88,0,1,0,0,0,0,0,0,-1
1932.01,,386259537,tess_toi,unknown,5.6107737,2.8,6651.6899169,18.3701736,18.3701736,2.21327,6013.5,4.17,0,1,0,0,0,0,0,0,-1
1933.01,,172598832,tess_toi,unknown,3.2633165,2.8,5011.5725027,15.0902486,15.0902486,2.08347,6561.0,3.93,0,1,0,0,0,0,0,0,-1
1934.01,,125739286,tess_toi,unknown,4.5111234,2.8,11170.0,18.5483,18.5483,1.71,6540.6,4.26,0,1,0,0,0,0,0,0,-1
1935.01,,176685457,tess_toi,unknown,4.4352884,2.8,6410.0,11.2110231,11.2110231,1.38,6245.0,4.24,0,1,0,0,0,0,0,0,-1
1936.01,,178289267,tess_toi,unknown,2.3506186,2.8,15940.0,12.801,12.801,0.97,5593.0,4.46,0,1,0,0,0,0,0,0,-1
1937.01,,268301217,tess_toi,unknown,0.9466787,2.8,16490.0,14.6661,14.6661,1.07,5707.0,4.39,0,1,0,0,0,0,0,0,-1
1938.01,,128449971,tess_toi,unknown,12.7060866,2.8,5160.2020899,11.4460032,11.4460032,1.10563,6200.5,4.33,0,1,0,0,0,0,0,0,-1
1939.01,,325172035,tess_toi,unknown,2.8970202,2.8,3080.9239308,7.91263,8.79039,1.08,8862.0,4.1,0,1,0,1,1,1,0,0,-1
194.01,,211438925,tess_toi,unknown,4.8996461,2.8,10957.0,15.9746,15.9746,1.5,5940.0,4.23158,0,1,0,0,0,0,0,0,-1
1940.01,,7413227,tess_toi,unknown,3.4158668,2.8,2841.7825532,19.3376794,19.3376794,2.19052,5986.0,3.66,0,1,0,0,0,0,0,0,-1
1941.01,,167009792,tess_toi,unknown,1.13305,2.8,100.0,2.16887,2.16887,2.1,5883.8,3.77,0,1,0,0,0,0,0,0,-1
1942.01,,308919449,tess_toi,unknown,1.6563738,2.8,246.0,1.42047,1.42047,1.02,5614.1,4.34,0,1,0,0,0,0,0,0,-1
1943.01,,382980571,tess_toi,unknown,1.742573,2.8,947.0,3.2459,3.2459,0.95,5309.7,4.37257,0,1,0,0,0,0,0,1,-1
1944.01,,461080504,tess_toi,unknown,6.0988471,2.8,8857.7284148,24.9943945,24.9943945,1.82219,7023.2,4.11,0,1,0,0,0,0,0,0,-1
1945.01,,357536526,tess_toi,unknown,1.57363,2.8,710.0,7.59717,7.59717,1.66,5342.5,4.01,0,1,0,0,0,0,0,0,-1
1946.01,,127315102,tess_toi,unknown,10.8458712,2.8,3120.0,21.6846,21.6846,2.56,6670.3,4.29,0,1,0,0,0,0,0,0,-1
1947.01,,460140752,tess_toi,unknown,12.0077462,2.8,2921.0,7.91263,8.79039,1.08,4990.7,4.37257,0,1,0,1,1,1,0,1,-1
1948.01,,31268146,tess_toi,unknown,3.6473383,2.8,162.7642577,1.9083777,1.9083777,1.47579,5928.0,4.24,0,1,0,0,0,0,0,0,-1
1949.01,,334125713,tess_toi,unknown,4.6211026,2.8,11700.0,15.4381,15.4381,1.45,6531.7,4.29,0,1,0,0,0,0,0,0,-1
195.01,,230982885,tess_toi,unknown,2.0727598,2.8,14761.0,14.2954,14.2954,1.13,5640.0,4.43703,0,1,0,0,0,0,0,0,-1
1950.01,,327663613,tess_toi,unknown,1.41144,2.8,414.379,7.91263,8.79039,1.08,9208.0,3.85,0,1,0,1,1,1,0,0,-1
1951.01,,356590734,tess_toi,unknown,4.829406,2.8,8222.9837003,19.9103402,19.9103402,1.95583,5877.5,4.18,0,1,0,0,0,0,0,0,-1
1952.01,,394509844,tess_toi,unknown,6.89132,2.8,5940.0,11.3151,11.3151,1.41,5488.0,4.14,0,1,0,0,0,0,0,0,-1
1953.01,,242536549,tess_toi,unknown,0.6923563,2.8,810.0,10.6207,10.6207,1.85,6422.1,3.86,0,1,0,0,0,0,0,0,-1
1954.01,,466113537,tess_toi,unknown,4.9064175,2.8,1704.6576752,9.7548163,9.7548163,1.98083,7119.5,4.14,0,1,0,0,0,0,0,0,-1
1955.01,,166184426,tess_toi,unknown,16.3152,2.8,2500.0,2.23088,2.23088,0.31,3625.0,4.81,0,1,0,0,0,0,0,0,-1
1956.01,,334911765,tess_toi,unknown,0.88958,2.8,1240.0,3.8492,3.8492,1.11,5586.2,4.21,0,1,0,0,0,0,0,0,-1
1957.01,,302659412,tess_toi,unknown,14.5187891,2.8,429.0,3.60283,3.60283,1.79,5844.8,4.13,0,1,0,0,0,0,0,0,-1
1958.01,,356747847,tess_toi,unknown,14.6483913,2.8,1323.0,33.3954,33.3954,5.42,4851.6,4.37257,0,1,0,0,0,0,0,1,-1
1959.01,,400323948,tess_toi,unknown,3.2242808,2.8,868.6214414,8.5752112,8.5752112,2.62415,4866.2,4.37257,0,1,0,0,0,0,0,1,-1
196.01,,234519192,tess_toi,unknown,1.1630372,2.8,409.6006588,8.4237328,8.4237328,4.0595698,6495.0,3.32048,0,1,0,0,0,0,0,0,-1
1960.01,,318828309,tess_toi,unknown,5.3418199,2.8,330.0,5.7387,5.7387,3.28,6466.2,3.7,0,1,0,0,0,0,0,0,-1
1961.01,,179319057,tess_toi,unknown,6.7018963,2.8,950.0,5.02216,5.02216,1.52,6231.8,4.21,0,1,0,0,0,0,0,0,-1
1962.01,,141663464,tess_toi,unknown,1.76447,2.8,2640.0,27.921,27.921,5.08,8049.0,3.3,0,1,0,0,0,0,0,0,-1
1963.01,,190271688,tess_toi,unknown,12.6534664,2.8,27095.439949,20.5105778,20.5105778,1.18915,5394.6,3.77,0,1,0,0,0,0,0,0,-1
1964.01,,242083025,tess_toi,unknown,0.6466988,2.8,1063.700888,5.8435673,5.8435673,1.71404,6308.3,4.0,0,1,0,0,0,0,0,0,-1
1965.01,,295354126,tess_toi,unknown,2.2778177,2.8,880.0,7.91263,8.79039,1.08,9096.5,4.37257,0,1,0,1,1,1,0,1,-1
1966.01,,242120884,tess_toi,unknown,0.6227257,2.8,565.9410837,6.3159749,6.3159749,2.30849,6390.7,3.83,0,1,0,0,0,0,0,0,-1
1967.01,,320079492,tess_toi,unknown,0.4262223,2.8,835.5797306,4.3877473,4.3877473,1.4990799,5343.0,4.1,0,1,0,0,0,0,0,0,-1
1968.01,,210445631,tess_toi,unknown,3.97195,2.8,7670.0,13.8556,13.8556,1.55,6535.3,4.2,0,1,0,0,0,0,0,0,-1
1969.01,,293708935,tess_toi,unknown,2.6855915,2.8,488.2401788,3.5729712,3.5729712,1.51715,5796.0,4.14,0,1,0,0,0,0,0,0,-1
197.01,,441462736,tess_toi,unknown,14.278122,2.8,827.9264426,8.3566078,8.3566078,2.90324,5105.0,3.39182,0,1,0,0,0,0,0,0,-1
1970.01,,162695785,tess_toi,unknown,2.5599667,2.8,11049.7594662,17.5040682,17.5040682,1.56996,6432.2,4.11,0,1,0,0,0,0,0,0,-1
1971.01,,253132689,tess_toi,unknown,3.217824,2.8,1288.0,5.84702,5.84702,1.67,5418.0,4.17,0,1,0,0,0,0,0,0,-1
1972.01,,267414551,tess_toi,unknown,4.7631,2.8,850.0,4.06445,4.06445,1.48,6105.1,4.12,0,1,0,0,0,0,0,0,-1
1973.01,,47617161,tess_toi,unknown,3.9194856,2.8,5155.2335962,7.91263,8.79039,1.08,5149.0,4.35,0,1,0,1,1,1,0,0,-1
1974.01,,295562522,tess_toi,unknown,5.438218,2.8,7830.0,14.7798,14.7798,1.49,5342.0,4.09,0,1,0,0,0,0,0,0,-1
1975.01,,467281353,tess_toi,unknown,2.8319354,2.8,780.0,4.18335,4.18335,1.48,5408.7,4.37257,0,1,0,0,0,0,0,1,-1
1976.01,,329888006,tess_toi,unknown,7.6943096,2.8,7400.0,7.91263,8.79039,1.08,4956.8,4.37257,0,1,0,1,1,1,0,1,-1
1977.01,,383531859,tess_toi,unknown,17.0614756,2.8,2730.0,17.1048027,17.1048027,2.14183,9184.7,4.09,0,1,0,0,0,0,0,0,-1
1978.01,,458856474,tess_toi,unknown,6.0783344,2.8,16168.288913,16.9877965,16.9877965,1.0,8719.5,4.08,0,1,0,0,0,0,0,0,-1
1979.01,,458857720,tess_toi,unknown,1.30924,2.8,3370.0,7.91263,8.79039,1.08,8832.5,4.26,0,1,0,1,1,1,0,0,-1
198.01,,12421862,tess_toi,unknown,10.2150168,2.8,994.1089045,1.4777754,1.4777754,0.447336,3763.0,4.83739,0,1,0,0,0,0,0,0,-1
1980.01,,127793615,tess_toi,unknown,9.27898,2.8,9020.0,15.0807,15.0807,1.45,5898.8,4.08,0,1,0,0,0,0,0,0,-1
1981.01,,378613125,tess_toi,unknown,2.4763492,2.8,593.0,4.72716,4.72716,2.14,8749.3,4.37257,0,1,0,0,0,0,0,1,-1
1982.01,,437329044,tess_toi,unknown,17.1725007,2.8,3610.0,9.89011,9.89011,1.41,6617.0,4.21,0,1,0,0,0,0,0,0,-1
1983.01,,89535068,tess_toi,unknown,6.1110945,2.8,1098.152672,5.873208,5.873208,1.07235,5725.0,4.54,0,1,0,0,0,0,0,0,-1
1984.01,,162246865,tess_toi,unknown,0.5646193,2.8,510.0,3.01498,3.01498,1.3,6237.0,4.24,0,1,0,0,0,0,0,0,-1
1985.01,,469212332,tess_toi,unknown,30.7864669,2.8,8750.0,23.8125,23.8125,2.05,6101.8,4.37257,0,1,0,0,0,0,0,1,-1
1986.01,,468997317,tess_toi,unknown,7.5043829,2.8,12479.7176832,7.91263,8.79039,1.08,8613.8,4.37257,0,1,0,1,1,1,0,1,-1
1987.01,,349088467,tess_toi,unknown,2.5861465,2.8,2510.0,11.9748,11.9748,2.33,5635.4,3.71,0,1,0,0,0,0,0,0,-1
1988.01,,161156159,tess_toi,unknown,2.2818488,2.8,1483.0,7.2854,7.2854,2.15,5368.0,4.37257,0,1,0,0,0,0,0,1,-1
1989.01,,324395151,tess_toi,unknown,3.4551479,2.8,5191.7260014,7.91263,8.79039,1.08,8046.5,4.12,0,1,0,1,1,1,0,0,-1
199.01,,309792357,tess_toi,unknown,104.8729635,2.8,12183.0,10.223,10.223,0.88,5350.0,4.52347,0,1,0,0,0,0,0,0,-1
1990.01,,457939414,tess_toi,unknown,3.7899524,2.8,4345.4373432,11.7871267,11.7871267,1.10456,5579.5,4.22,0,1,0,0,0,0,0,0,-1
1991.01,,82707763,tess_toi,unknown,6.6570835,2.8,7164.0,14.8934,14.8934,1.73,5805.6,4.13,0,1,0,0,0,0,0,0,-1
1992.01,,147340931,tess_toi,unknown,4.31224,2.8,4990.0,12.3576,12.3576,1.72,5660.0,4.37257,0,1,0,0,0,0,1,1,-1
1993.01,,453464017,tess_toi,unknown,3.9416903,2.8,12840.0,19.6321,19.6321,1.48,6190.4,4.15,0,1,0,0,0,0,0,0,-1
1994.01,,445903569,tess_toi,unknown,4.0337201,2.8,2868.0,11.5159,11.5159,2.22,7369.0,4.27,0,1,0,0,0,0,0,0,-1
1995.01,,299023386,tess_toi,unknown,3.1056464,2.8,800.0,13.2277,13.2277,4.44,7804.8,3.78,0,1,0,0,0,0,0,0,-1
1996.01,,275384718,tess_toi,unknown,7.72433,2.8,7120.0,20.0285,20.0285,2.32,6249.4,4.19,0,1,0,0,0,0,0,0,-1
1997.01,,142378043,tess_toi,unknown,1.8359766,2.8,1073.0,5.11603,5.11603,1.61,6311.5,4.17,0,1,0,0,0,0,0,0,-1
1998.01,,429295277,tess_toi,unknown,1.10833,2.8,1060.0,4.58274,4.58274,1.4,5972.0,4.08,0,1,0,0,0,0,0,0,-1
1999.01,,447206604,tess_toi,unknown,7.2133579,2.8,8814.0,21.2234,21.2234,1.16,5843.0,4.33,0,1,0,0,0,0,0,0,-1
200.01,,410214986,tess_toi,unknown,8.1382222,2.8,3852.0299874,6.1757682,6.1757682,0.951985,5414.0,4.438,0,1,0,0,0,0,0,0,-1
2000.01,,371188886,tess_toi,unknown,9.1270519,2.8,4568.0,8.34235,8.34235,1.18,5400.0,4.43,0,1,0,0,0,0,0,0,-1
2000.02,,371188886,tess_toi,unknown,3.098367,2.8,496.0,2.47118,2.47118,1.18,5400.0,4.43,0,1,0,0,0,0,0,0,-1
2001.01,,118084044,tess_toi,unknown,2.7435213,2.8,1518.9012847,22.0496668,22.0496668,3.9611499,7896.3,3.6,0,1,0,0,0,0,0,0,-1
2002.01,,356453768,tess_toi,unknown,2.3330349,2.8,2795.0,15.6213,15.6213,1.56,5986.5,4.32,0,1,0,0,0,0,0,0,-1
2003.01,,58463434,tess_toi,unknown,4.6211026,2.8,3860.0,15.7171,15.7171,2.46,7043.2,3.98,1,1,0,0,0,0,0,0,-1
2004.01,,439610306,tess_toi,unknown,1.79988,2.8,180.0,3.32197,3.32197,2.46,6136.9,3.85,0,1,0,0,0,0,0,0,-1
2005.01,,147660886,tess_toi,unknown,17.3057923,2.8,2807.066874,12.4978402,12.4978402,2.2275901,6995.5,4.1,0,1,0,0,0,0,0,0,-1
2006.01,,41173048,tess_toi,unknown,6.40938,2.8,280.0,10.1474,10.1474,8.3,4650.0,2.54,0,1,0,0,0,0,0,0,-1
2007.01,,219466784,tess_toi,unknown,4.6211026,2.8,912.2762923,3.1563904,3.1563904,0.895408,5249.0,4.48682,1,1,0,0,0,0,0,0,-1
2008.01,,70887357,tess_toi,unknown,723.8345008,2.8,3119.2983693,13.1361697,13.1361697,1.94771,5463.0,3.77778,0,1,0,0,0,0,0,0,-1
2009.01,,243187830,tess_toi,unknown,1071.0898448,2.8,865.169438,2.2407785,2.2407785,0.701499,4755.33,4.62683,0,1,0,0,0,0,0,0,-1
201.01,,350618622,tess_toi,unknown,52.9781419,2.8,6347.2690959,11.4471492,11.4471492,1.33031,6461.8,4.35,0,1,0,0,0,0,0,0,-1
201.02,,350618622,tess_toi,unknown,5.8492379,2.8,109.0,1.18919,1.18919,1.33,6461.8,4.35,0,1,0,0,0,0,0,0,-1
2010.01,,26547036,tess_toi,unknown,1134.6723963,2.8,11679.2159464,11.7582195,11.7582195,1.0735199,5842.0,4.39929,0,1,0,0,0,0,0,0,-1
2011.01,,136916387,tess_toi,unknown,11.5778362,2.8,217.3994918,1.5422129,1.5422129,1.02607,5739.0,4.51,0,1,0,0,0,0,0,0,-1
2011.02,,136916387,tess_toi,unknown,27.5920718,2.8,555.3352929,2.7050278,2.7050278,1.02607,5739.0,4.51,0,1,0,0,0,0,0,0,-1
2011.03,,136916387,tess_toi,unknown,4.6211026,2.8,195.1972939,1.6208326,1.6208326,1.02607,5739.0,4.51,1,1,0,0,0,0,0,0,-1
2012.01,,138294130,tess_toi,unknown,3.0565259,2.8,8800.0,15.1633,15.1633,1.6,5981.0,4.07,0,1,0,0,0,0,0,0,-1
2013.01,,188589164,tess_toi,unknown,2.6162769,2.8,1120.6014184,1.0972867,1.0972867,0.325635,3352.0,4.8984,0,1,0,0,0,0,0,0,-1
2014.01,,198588220,tess_toi,unknown,4.8099755,2.8,6965.0,22.6223,22.6223,2.65,6417.0,3.7,0,1,0,0,0,0,0,0,-1
2015.01,,368287008,tess_toi,unknown,3.3491408,2.8,7210.0,5.37673,5.37673,0.32,3223.0,4.89993,0,1,0,0,0,0,0,0,-1
2016.01,,219508169,tess_toi,unknown,6.8161105,2.8,1377.0,2.98458,2.98458,0.84,5175.0,4.54,0,1,0,0,0,0,0,0,-1
2016.02,,219508169,tess_toi,unknown,2.4590369,2.8,1179.0,2.74738,2.74738,0.84,5175.0,4.54,0,1,0,0,0,0,0,0,-1
2016.03,,219508169,tess_toi,unknown,25.3369848,2.8,1330.0,3.23582,3.23582,0.84,5175.0,4.54,0,1,0,0,0,0,0,0,-1
2017.01,,357416482,tess_toi,unknown,5.49826,2.8,12929.0,16.2801,16.2801,1.34,6362.6,4.37257,0,1,0,0,0,0,0,1,-1
2018.01,,357501308,tess_toi,unknown,7.4355709,2.8,1310.6803156,2.2761564,2.2761564,0.622512,4218.9,4.67,0,1,0,0,0,0,0,0,-1
2019.01,,159781361,tess_toi,unknown,15.3468182,2.8,665.0,3.99579,3.99579,1.8,5588.0,3.92293,0,1,0,0,0,0,0,0,-1
202.01,,355509914,tess_toi,unknown,1.7386695,2.8,13710.7615026,9.455763,9.455763,0.820258,4746.0,4.52746,0,1,0,0,0,0,0,0,-1
2020.01,,39903405,tess_toi,unknown,5.633477,2.8,5651.0,13.2583,13.2583,1.7,6412.8,4.09,0,1,0,0,0,0,0,0,-1
2021.01,,236312126,tess_toi,unknown,3.9415041,2.8,21330.0,13.8352,13.8352,0.92,5729.0,4.52,0,1,0,0,0,0,0,0,-1
2022.01,,11996814,tess_toi,unknown,0.4487349,2.8,3572.0328032,5.8054498,5.8054498,0.627144,3975.0,4.62844,0,1,0,0,0,0,0,0,-1
2023.01,,16884216,tess_toi,unknown,11.1900486,2.8,567.7989939,1.6608182,1.6608182,0.695992,4958.0,4.66667,0,1,0,0,0,0,0,0,-1
2024.01,,255930614,tess_toi,unknown,2.8758831,2.8,3152.0,8.33267,8.33267,1.46,6084.0,4.17,0,1,0,0,0,0,0,0,-1
2025.01,,394050135,tess_toi,unknown,8.8720542,2.8,6144.296801,11.9849813,11.9849813,1.47996,6042.0,4.15,0,1,0,0,0,0,0,0,-1
2026.01,,407059875,tess_toi,unknown,7.1925327,2.8,1180.0,2.5719,2.5719,0.77,5050.0,4.59,0,1,0,0,0,0,0,0,-1
2027.01,,335996558,tess_toi,unknown,1.46329,2.8,750.0,3.54656,3.54656,1.28,6168.0,4.29,0,1,0,0,0,0,0,0,-1
2028.01,,336456596,tess_toi,unknown,0.77871,2.8,670.0,6.16036,6.16036,2.25,7751.0,4.0,0,1,0,0,0,0,0,0,-1
